"HolderAddress","Quantity","PendingBalanceUpdate"
"0x10585c1e61830349bf1a8a0a75945f627f9d03e2","3","No"
"0xc00e378ec184c2bece47411fdfab12f08c65e3ae","3","No"
"0x486df54de19dca684656d55b8202c68b8abb2ebc","3","No"
"0x1ab18167ecaeb74959e565a52edeae55bcd879c0","3","No"
"0xa68440a3e1394b5bc7af2cbbeead5d74de549d3d","3","No"
"0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c","3","No"
"0xccf4eb73a9f86aa9bef9667ee8014bc382db1f38","3","No"
"0xcf143b0e9bcf524511d382684c63d786e41763b3","3","No"
"0x9367c167d5663e28bb60c1eeb93f7aab6ca63aea","3","No"
"0x14d8d5e882eb9c1773c00f87745e7ae7d9a48a62","3","No"
"0xee8e0b252e63ba47f4669eb09f0194b0588e665e","3","No"
"0xb203516e1635f6a0cea73420af6357a95a4923c9","3","No"
"0x5911d52396c089a6d1fe620e3275a5435ae5526f","3","No"
"0x41b3cfccf8678aad0f68cb5572b5dd0d070215c5","3","No"
"0x667577a68bdf2dd0e44eba52c18c2ba86298e7cf","3","No"
"0x103948c5e054ac42fc340e3622ebfaa4cf9423b1","3","No"
"0x063e6848f73cd96a903c014e041d9556575ca855","3","No"
"0xbd48be5792f6ac95d03e2569ca70b06528304f48","3","No"
"0x151ebaa40bd8015f54d4008bd746ddf6ee332c2b","3","No"
"0x99b28e37e19086c3f6d1d0dbaa364fc3b62f56d9","3","No"
"0x304ab1ef857fde58043c5fbbc15024790c12924e","3","No"
"0x04352df5e5f5247d97b2d144022dbb4d022172d2","3","No"
"0xa6b89a8bd97f54895c3b93ad44d277c0d78daefb","3","No"
"0xfa8f061675f46cb9e71308bdf3c1c15e35011ac2","3","No"
"0x5231555186e4502bdb603c9e42ae47f93c54d99d","3","No"
"0x4895b9d9bd49abd2bed8509ea5bc7552811fe746","3","No"
"0x7bda98d295b79ddcf16a503525013967409ac91a","3","No"
"0x86531cb6707386bbbafdea08988ee6eaf01f0f57","3","No"
"0x75895dee1c1a5bb7e91c18af2625d343b52e9235","3","No"
"0x228c5be88697fc8db1d4fe7967e3c59d79f755cc","3","No"
"0x13c68e800acfd58d7bf133c4e3141913f0f1059d","3","No"
"0xde738c4084dde5083a7959235fd230e27eafc63b","3","No"
"0x303425052e462dd0f3044aee17e1f5be9c7de783","3","No"
"0x8f200917dde44b546c6f9044d47db833c042c0ac","3","No"
"0xe682d5fcff10d63aed862f3559607f55f956d774","3","No"
"0x2f140ef7f3ab90602881ea37a6a63f023ac7b57f","3","No"
"0x819f8bcf70352354995687ef5c020f3fc3b0a8d2","3","No"
"0x95ee9e136f0d5eb6fb5b7b83bd09b35e21ba55f0","3","No"
"0x02bfdc0d849660fdd4b6ccd81b0d6f5abeff2479","3","No"
"0x11ab8022b24951a90befa2885130ef2361dd61e5","3","No"
"0x6bbbc11d8bc29fe49fc527517a51ea5f981ce2d6","3","No"
"0x741cd4d2f4c138120418259bfa3f003200f66fc9","3","No"
"0x4ec69afa767755194e7231966c67a813839bc017","3","No"
"0xb7707b8e88241e77064725099113896bed5c3ed0","2","No"
"0x847fe31c07b03011621bcd8a12b64e2618a47743","2","No"
"0x00612787a55e9a2605e189819a5d7f6e4d934279","2","No"
"0x94f4869fadbcfde08a8be5c6ca22ba710543012c","2","No"
"0x13c6a19ccd443372c3ce86bc57887ee06ebaea70","2","No"
"0x4864ee998892f3a1e26ac06aeb07d685829fe82b","2","No"
"0x0c520d5d99df7ecbf3754ccdc1c9583495582069","2","No"
"0x5b354cbfec21373c1a019a6d6f8a6c45d425573f","2","No"
"0x21ffb5de6ba0df27958145aed3cd3288000445b1","2","No"
"0x70ceb4c4bf575eaae2c3e1311282e45c69e03684","2","No"
"0xc3ab4f4451d65299540242bb8ab3c2c65154b3f6","2","No"
"0x5429376b877772e54c9e13f7ebbad7f243a185b1","2","No"
"0x1728345762cbc22d6f91a9c42b452324c2ad5bd2","2","No"
"0x62dad688ca940162eb7996c0c5badb7245fce92f","2","No"
"0x50ac5cfcc81bb0872e85255d7079f8a529345d16","2","No"
"0xdde74f034163192dd2170bb56b9cac2d45ce0a36","2","No"
"0x30da14e3f22b95fb926754e0d308714005ff1825","2","No"
"0x65504838463b09bbdc8be4561a05ee611f6077d8","2","No"
"0x82ee15e7c0c923e512eb0c554a50e08254ebd660","2","No"
"0x69f407d05b88686697f0c9245bb0b4715a4505c8","2","No"
"0x559767931c5d238afe9dc73042531e6eb1d4c279","2","No"
"0x55142721c40fb224aaad95f8fdcbf92d2baca5eb","2","No"
"0xe526f0dd4182a3abd95e343a68ca7cd4c7de910e","2","No"
"0xf14a30c09897d2c7481c5907d01ec58ec09555af","2","No"
"0x2b2b623d5b40e8d5d0932abf4bb383b2b42f69c5","2","No"
"0xed1c710ad28e9aca013178a4e8d43a580b4b0dbf","2","No"
"0x86ed42e1b942b0d314ed2864ab7879d425f11298","2","No"
"0x23bc95f84bd43c1fcc2bc285fda4cb12f9aee2df","2","No"
"0x034f5971d869fba93970f2f42ace2e09fb02b832","2","No"
"0xc5b406a94039c6a05425ec15a88f625c87c571bc","2","No"
"0x73ccca7296dfedb88bfd68ceda833d8d79abb35f","2","No"
"0x6442c1aad456f29e7631398283c6e87ff24942b8","2","No"
"0xea869669210a69b035b382e0f2a498b87dc6a45c","2","No"
"0x05bca84ffc1cfb5bf6f9d683f822decf394acbd0","2","No"
"0xb2b6b71d3200bd3558a59d7cc29e36c3446187ae","2","No"
"0xf503289ad06424adfe07b998cf775cad69c462a2","2","No"
"0x74ebdf3efd2a85e34782fd28deef75ed13f20b0f","2","No"
"0x3991b2303bf6e77919018ffec0526712e7f7b3ce","2","No"
