"HolderAddress","Quantity","PendingBalanceUpdate"
"0x247db348044753073d6764db503945148b1be554","4","No"
"0x7a09bc388590ed29db7af6588aed22399a10d6b8","4","No"
"0xc2675cda4b4b6c3d8e8dc687ce6d1c5417f62a97","4","No"
"0xf3edbde6fdf7389021672f61dd79cb904aa36392","4","No"
"0x91d674cbcc25cec8cfd7ea1f93bd58ccaec45bdd","4","No"
"0x212345706ffeccc3c89167e43c16bdc865902413","4","No"
"0xa779fc675db318dab004ab8d538cb320d0013f42","4","No"
"0xc229d066040675c5ee4a6db894e3ff44ddb2554e","4","No"
"0x97d2767db42135e1e2a5fd7dd3e11646ef4d2b28","4","No"
"0x7a1b4cad52763ff887d59d0efc76c2b2a7d28ac0","4","No"
"0x18c1e5e758edd9d8cdc2feb4fd2ceec0ac6f9fd2","4","No"
"0xe20e150c610581608d53cd76f8064e19b6476ce7","4","No"
"0x8014562c4cb51b796a9cf0d2045482e6636ba3a1","4","No"
"0x34ac6b3b098a7f9726fe58cd3c745eb2b25541e8","4","No"
"0x153e39a27bea027a18689a309af95d16fc79d7c4","4","No"
"0xc305beb4869da1bda3015711d11d0f2225721e43","4","No"
"0x4b9233d56817665007ca7253b21d7dbd983e319d","4","No"
"0xf97664376416e9379f2354db444bfe3f00b6936b","4","No"
"0x48d80b0e3878cb183d853cde9585439c56678d5a","4","No"
"0x4d94c561f390b5e2192f78d2688884f10c00cef8","4","No"
"0x660c6e11612cdf5fceb297a84071aff390e13c06","4","No"
"0x1dd50940e8a52ae46d8d4953922ff204a3e8a698","4","No"
"0x48ba29debaa92bf8d692fa8fe4d45ce6fa5a6778","4","No"
"0xb2aef4ebd50d979c5c5e212ace1f77ece6f51c3b","4","No"
"0x6d361440dd4746387eff1ae65ddbfe891059e0ce","4","No"
"0xf6bd4768e672a7c98c3f76860d355e9bca566bee","4","No"
"0xcd0e981e878a6f430670931c2feca9f2dbfbb7d3","4","No"
"0x6432d2bca1dab4ad3b695e09ac70358bad4fb1b1","4","No"
"0x72b7b01b69c2376870f7791a23a1d15225e57bc7","4","No"
"0x60f7bd72cca96c73520a5f2b28923322d2792942","4","No"
"0x6b34dd13ce75a1ab05b9bde8c3b31aca77184329","4","No"
"0x1418ab54752826a82698a23e22ebbf7e678cfe47","4","No"
"0x06bf4a95b25f38c30011dbf16a6d758669f74609","4","No"
"0x01c18e70ae0df420516d7e93569699bebc1cfdcb","4","No"
"0x8f322dcf1cad649f5e2bab59700d7c57f6713e06","4","No"
"0x951e1a43346e66b2c4197a22d227b78a8f8f8f2b","4","No"
